timestamp,OriginWeather,OriginRegion,OriginCountry,OriginCityName,OriginAirportID,Origin,DistanceKilometers,AvgTicketPrice,Cancelled,Carrier,DestAirportID,DestCityName,DestCountry,DestLocation,DestRegion,DestWeather
"Jun 18, 2023 @ 07:21:53.000","Damaging Wind","IT-82",IT,Catania,CT03,"Catania-Fontanarossa Airport","2,649.457","$609.48",false,"Logstash Airways",SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS","Thunder & Lightning"
"Jun 18, 2023 @ 07:14:02.000",Rain,"SE-BD",JP,Tokyo,NRT,"Narita International Airport","59.72","$290.88",false,"Logstash Airways",HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD",Clear
"Jun 18, 2023 @ 07:13:33.000",Clear,"SE-BD",KR,Seoul,GMP,"Gimpo International Airport","11,610.547","$503.4",true,"Kibana Airlines",GPT,Gulfport,US,"POINT (-89.07009888 30.40730095)","US-MS","Damaging Wind"
"Jun 18, 2023 @ 07:11:06.000",Clear,"RU-MOS",RU,Moscow,SVO,"Sheremetyevo International Airport","14,502.188","$1,159.66",false,"Kibana Airlines",SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD","Thunder & Lightning"
"Jun 18, 2023 @ 07:08:47.000",Clear,"US-NV",US,Reno,RNO,"Reno Tahoe International Airport","10,423.551","$879.58",true,"Kibana Airlines",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Hail
"Jun 18, 2023 @ 07:01:19.000","Heavy Fog","CA-ON",CA,Toronto,YYZ,"Lester B. Pearson International Airport",0,"$247.9",false,"Kibana Airlines",YYZ,Toronto,CA,"POINT (-79.63059998 43.67720032)","CA-ON",Rain
"Jun 18, 2023 @ 07:01:19.000",Rain,"SE-BD",AU,Sydney,SYD,"Sydney Kingsford Smith International Airport","9,688.45","$1,019.79",false,JetBeats,XHBU,Belogorsk,RU,"POINT (128.445007 51.169997)","RU-AMU","Thunder & Lightning"
"Jun 18, 2023 @ 07:01:14.000",Clear,"SE-BD",JP,Tokoname,NGO,"Chubu Centrair International Airport","10,224.483","$560.8",false,"Kibana Airlines",ICT,Wichita,US,"POINT (-97.43309784 37.64989853)","US-KS",Rain
"Jun 18, 2023 @ 06:55:13.000",Cloudy,"US-OR",US,Portland,PDX,"Portland International Airport","9,752.166","$818.33",false,"Logstash Airways",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Clear
"Jun 18, 2023 @ 06:53:52.000",Clear,"IT-62",IT,Rome,RM12,"Ciampino___G. B. Pastine International Airport","706.432","$720.53",false,"Kibana Airlines",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Cloudy
"Jun 18, 2023 @ 06:53:52.000",Clear,"SE-BD",CN,Guangzhou,CAN,"Guangzhou Baiyun International Airport","18,343.967","$626.75",false,"ES-Air",LIM,Lima,PE,"POINT (-77.114304 -12.0219)","SE-BD",Clear
"Jun 18, 2023 @ 06:40:16.000",Rain,"SE-BD",JP,"Chitose / Tomakomai",CTS,"New Chitose Airport","9,018.568","$1,115.64",true,"Kibana Airlines",VE05,Venice,IT,"POINT (12.3519 45.505299)","IT-34","Damaging Wind"
"Jun 18, 2023 @ 06:13:25.000",Clear,"PL-MZ",PL,Warsaw,WAW,"Warsaw Chopin Airport","1,033.426","$1,095.59",true,"Logstash Airways",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Hail
"Jun 18, 2023 @ 06:13:25.000",Cloudy,"US-NY",US,Rochester,ROC,"Greater Rochester International Airport","6,489.202","$775.29",false,"Logstash Airways",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21",Clear
"Jun 18, 2023 @ 06:11:15.000",Clear,"FR-J",FR,Paris,CDG,"Charles de Gaulle International Airport","379.825","$790.08",false,JetBeats,LTN,London,GB,"POINT (-0.368333012 51.87469864)","GB-ENG",Rain
"Jun 18, 2023 @ 06:04:28.000","Thunder & Lightning","US-VA",US,"Newport News",PHF,"Newport News Williamsburg International Airport","9,924.262","$866.32",false,"ES-Air",XHBU,Belogorsk,RU,"POINT (128.445007 51.169997)","RU-AMU","Damaging Wind"
"Jun 18, 2023 @ 06:02:34.000","Heavy Fog","US-FL",US,Miami,MIA,"Miami International Airport","12,972.974","$944.55",false,"ES-Air",JNB,Johannesburg,ZA,"POINT (28.246 -26.1392)","SE-BD","Thunder & Lightning"
"Jun 18, 2023 @ 05:48:24.000",Cloudy,"US-AL",US,Birmingham,BHM,"Birmingham-Shuttlesworth International Airport","8,738.419","$526.94",false,"Kibana Airlines",CT03,Catania,IT,"POINT (15.0664 37.466801)","IT-82",Sunny
"Jun 18, 2023 @ 05:45:41.000","Damaging Wind","SE-BD",IN,Mumbai,BOM,"Chhatrapati Shivaji International Airport","6,317.99","$500.98",true,"Kibana Airlines",MUC,Munich,DE,"POINT (11.7861 48.353802)","DE-BY","Damaging Wind"
"Jun 18, 2023 @ 05:41:59.000",Rain,"IT-25",IT,Milan,MI12,"Malpensa International Airport","170.814","$217.86",false,"Kibana Airlines",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Clear
"Jun 18, 2023 @ 05:41:20.000","Damaging Wind","GB-ENG",GB,London,LHR,"London Heathrow Airport","16,903.781","$1,091.17",true,"Logstash Airways",MEL,Melbourne,AU,"POINT (144.843002 -37.673302)","SE-BD",Sunny
"Jun 18, 2023 @ 05:33:49.000",Clear,"SE-BD",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport","16,343.208","$963.09",true,JetBeats,SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD","Heavy Fog"
"Jun 18, 2023 @ 05:13:05.000",Rain,"US-WA",US,Seattle,SEA,"Seattle Tacoma International Airport","1,857.306","$965.79",false,"Kibana Airlines",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Clear
"Jun 18, 2023 @ 05:12:25.000","Thunder & Lightning","SE-BD",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport","9,556.33","$904.4",true,"Kibana Airlines",SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD",Cloudy
"Jun 18, 2023 @ 05:07:20.000",Clear,"SE-BD",AE,"Jebel Ali",DWC,"Al Maktoum International Airport","4,578.88","$1,078.66",false,"ES-Air",CA07,Cagliari,IT,"POINT (9.05428 39.251499)","IT-88",Clear
"Jun 18, 2023 @ 04:56:00.000",Cloudy,"SE-BD",KR,"Jeju City",CJU,"Jeju International Airport","1,967.944","$817.09",false,"Logstash Airways",XHBU,Belogorsk,RU,"POINT (128.445007 51.169997)","RU-AMU",Rain
"Jun 18, 2023 @ 04:38:03.000","Thunder & Lightning","US-AL",US,Huntsville,HSV,"Huntsville International Carl T Jones Field","1,140.965","$429.1",false,JetBeats,RST,Rochester,US,"POINT (-92.5 43.90829849)","US-MN","Damaging Wind"
"Jun 18, 2023 @ 04:30:47.000",Cloudy,"US-NY",US,Syracuse,SYR,"Syracuse Hancock International Airport","6,318.222","$1,095.24",false,"ES-Air",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Rain
"Jun 18, 2023 @ 04:28:34.000","Heavy Fog","SE-BD",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",0,"$208.52",false,JetBeats,XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Sunny
"Jun 18, 2023 @ 04:25:29.000",Cloudy,"SE-BD",JP,Osaka,KIX,"Kansai International Airport","11,429.665","$1,037.17",false,JetBeats,MSY,"New Orleans",US,"POINT (-90.25800323 29.99340057)","US-LA","Damaging Wind"
"Jun 18, 2023 @ 04:24:37.000",Rain,"SE-BD",ZA,"Cape Town",CPT,"Cape Town International Airport","14,778.09","$916.51",false,"Kibana Airlines",NRT,Tokyo,JP,"POINT (140.3860016 35.76470184)","SE-BD","Damaging Wind"
"Jun 18, 2023 @ 04:23:52.000",Cloudy,"MX-DIF",MX,"Mexico City",AICM,"Licenciado Benito Juarez International Airport","15,939.011","$883.27",false,"Logstash Airways",HYD,Hyderabad,IN,"POINT (78.42985535 17.23131752)","SE-BD","Heavy Fog"
"Jun 18, 2023 @ 04:14:57.000",Rain,"CH-ZH",CH,Zurich,ZRH,"Zurich Airport",0,"$254.64",true,"ES-Air",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH","Heavy Fog"
"Jun 18, 2023 @ 04:09:14.000",Cloudy,"IT-82",IT,Catania,CT03,"Catania-Fontanarossa Airport","11,035.816","$1,194.76",false,JetBeats,EZE,"Buenos Aires",AR,"POINT (-58.5358 -34.8222)","AR-B","Heavy Fog"
"Jun 18, 2023 @ 04:09:14.000",Sunny,"DE-HE",DE,"Frankfurt am Main",FRA,"Frankfurt am Main Airport","512.879","$874.74",false,"ES-Air",MI11,Milan,IT,"POINT (9.27674 45.445099)","IT-25",Hail
"Jun 18, 2023 @ 04:03:12.000",Rain,"IT-88",IT,Cagliari,CA07,"Cagliari Elmas Airport","16,199.281","$773.46",false,"Kibana Airlines",MEL,Melbourne,AU,"POINT (144.843002 -37.673302)","SE-BD",Rain
"Jun 18, 2023 @ 04:01:48.000",Rain,"GB-ENG",GB,London,LGW,"London Gatwick Airport","916.055","$1,084.78",false,"ES-Air",MUC,Munich,DE,"POINT (11.7861 48.353802)","DE-BY","Heavy Fog"
"Jun 18, 2023 @ 04:01:19.000",Rain,"IT-62",IT,Rome,RM11,"Leonardo da Vinci___Fiumicino Airport","414.063","$402.59",false,JetBeats,VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Rain
"Jun 18, 2023 @ 03:59:14.000",Rain,"SE-BD",ZA,Durban,DUR,"King Shaka International Airport","17,150.932","$1,141.62",false,"Logstash Airways",RNO,Reno,US,"POINT (-119.7679977 39.49909973)","US-NV","Damaging Wind"
"Jun 18, 2023 @ 03:58:26.000",Cloudy,"US-MI",US,Detroit,DTW,"Detroit Metropolitan Wayne County Airport","344.617","$861.33",false,"Kibana Airlines",YYZ,Toronto,CA,"POINT (-79.63059998 43.67720032)","CA-ON","Heavy Fog"
"Jun 18, 2023 @ 03:44:33.000","Damaging Wind","SE-BD",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","18,060.291","$545.24",false,JetBeats,CTS,"Chitose / Tomakomai",JP,"POINT (141.6920013 42.77519989)","SE-BD",Cloudy
"Jun 18, 2023 @ 03:03:43.000",Hail,"SE-BD",CN,Shanghai,PVG,"Shanghai Pudong International Airport","9,044.593","$1,106.12",false,JetBeats,VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Hail
"Jun 18, 2023 @ 03:01:58.000",Clear,"SE-BD",CL,Santiago,SCL,"Comodoro Arturo Merino Benitez International Airport","11,362.612","$1,098.74",true,"ES-Air",SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD","Damaging Wind"
"Jun 18, 2023 @ 02:58:19.000",Sunny,"IT-62",IT,Rome,RM11,"Leonardo da Vinci___Fiumicino Airport","15,985.107","$1,165.84",true,"ES-Air",MEL,Melbourne,AU,"POINT (144.843002 -37.673302)","SE-BD",Hail
"Jun 18, 2023 @ 02:45:27.000",Cloudy,"DE-BE",DE,Berlin,TXL,"Berlin-Tegel Airport","10,131.084","$655.56",true,"Logstash Airways",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","SE-BD",Hail
"Jun 18, 2023 @ 02:39:28.000",Sunny,"US-GA",US,Savannah,SAV,"Savannah Hilton Head International Airport","7,699.46","$969.89",false,"Kibana Airlines",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Clear
"Jun 18, 2023 @ 02:32:01.000",Hail,"SE-BD",AU,Adelaide,ADL,"Adelaide International Airport","1,166.644","$449.25",false,"Logstash Airways",SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD","Heavy Fog"
"Jun 18, 2023 @ 02:24:45.000",Sunny,"SE-BD",AE,"Abu Dhabi",AUH,"Abu Dhabi International Airport","14,384.344","$646.44",false,"Kibana Airlines",AICM,"Mexico City",MX,"POINT (-99.072098 19.4363)","MX-DIF",Cloudy
"Jun 18, 2023 @ 02:24:45.000","Thunder & Lightning","US-AZ",US,Phoenix,PHX,"Phoenix Sky Harbor International Airport","9,630.319","$1,085.75",true,"Logstash Airways",VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9",Clear
"Jun 18, 2023 @ 02:23:54.000",Clear,"SE-BD",ZA,"Cape Town",CPT,"Cape Town International Airport","8,411.58","$998.29",false,"ES-Air",RM12,Rome,IT,"POINT (12.5949 41.7994)","IT-62",Hail
"Jun 18, 2023 @ 02:19:48.000",Hail,"IT-25",IT,Milan,MI11,"Milano Linate Airport","9,108.753","$1,074.48",false,"ES-Air",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD","Heavy Fog"
"Jun 18, 2023 @ 02:02:55.000",Sunny,"SE-BD",IN,Bangalore,BLR,"Kempegowda International Airport","7,294.606","$828.58",false,"ES-Air",MI11,Milan,IT,"POINT (9.27674 45.445099)","IT-25",Rain
"Jun 18, 2023 @ 01:57:09.000",Clear,"SE-BD",JP,Osaka,KIX,"Kansai International Airport","13,739.111","$993.18",false,"Kibana Airlines",SJU,"San Juan",PR,"POINT (-66.00180054 18.43939972)","PR-U-A",Hail
"Jun 18, 2023 @ 01:57:09.000",Rain,"SE-BD",CN,Beijing,PEK,"Beijing Capital International Airport","10,855.882","$708.54",false,"ES-Air",STL,"St Louis",US,"POINT (-90.370003 38.748697)","US-MO",Sunny
"Jun 18, 2023 @ 01:44:24.000",Clear,"CA-ON",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport","606.496","$850.75",true,JetBeats,PHL,Philadelphia,US,"POINT (-75.2410965 39.87189865)","US-PA",Hail
"Jun 18, 2023 @ 01:34:02.000",Rain,"US-LA",US,"New Orleans",MSY,"Louis Armstrong New Orleans International Airport","8,392.992","$1,096.3",false,"Logstash Airways",MUC,Munich,DE,"POINT (11.7861 48.353802)","DE-BY",Clear
"Jun 18, 2023 @ 01:24:58.000",Rain,"SE-BD",CN,Beijing,PEK,"Beijing Capital International Airport","7,991.788","$784.12",false,"Kibana Airlines",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Sunny
"Jun 18, 2023 @ 01:20:49.000",Clear,"US-NY",US,Syracuse,SYR,"Syracuse Hancock International Airport","6,793.109","$1,002.09",false,"ES-Air",VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9",Rain
"Jun 18, 2023 @ 01:20:49.000","Heavy Fog","EC-P",EC,Quito,UIO,"Mariscal Sucre International Airport","13,631.672","$1,019.8",false,"Kibana Airlines",SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD",Clear
"Jun 18, 2023 @ 01:09:42.000","Thunder & Lightning","IT-34",IT,Verona,VR10,"Verona Villafranca Airport","1,054.275","$626.05",false,JetBeats,WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ",Hail
"Jun 18, 2023 @ 01:04:17.000",Cloudy,"US-MT",US,Billings,BIL,"Billings Logan International Airport","7,568.72","$824.89",false,"Logstash Airways",CDG,Paris,FR,"POINT (2.549999952 49.01279831)","FR-J",Rain
"Jun 18, 2023 @ 00:58:34.000",Rain,"GB-ENG",GB,London,LTN,"London Luton Airport","9,196.119","$979.44",true,"ES-Air",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","SE-BD","Thunder & Lightning"
"Jun 18, 2023 @ 00:51:10.000","Heavy Fog","ES-CT",ES,Barcelona,BCN,"Barcelona International Airport","7,857.628","$785.49",false,JetBeats,BLR,Bangalore,IN,"POINT (77.706299 13.1979)","SE-BD",Sunny
"Jun 18, 2023 @ 00:40:41.000",Cloudy,"PR-U-A",PR,"San Juan",SJU,"Luis Munoz Marin International Airport","5,019.217","$1,122.84",false,"Kibana Airlines",SLC,"Salt Lake City",US,"POINT (-111.9779968 40.78839874)","US-UT",Cloudy
"Jun 18, 2023 @ 00:31:52.000","Heavy Fog","DE-NW",DE,Cologne,CGN,"Cologne Bonn Airport","1,080.75","$596.19",true,"ES-Air",RM11,Rome,IT,"POINT (12.2388889 41.8002778)","IT-62",Cloudy
"Jun 18, 2023 @ 00:18:08.000",Sunny,"PR-U-A",PR,"San Juan",SJU,"Luis Munoz Marin International Airport","5,326.345","$1,199.11",false,"Kibana Airlines",SAN,"San Diego",US,"POINT (-117.1900024 32.73360062)","US-CA",Rain
"Jun 18, 2023 @ 00:16:34.000",Cloudy,"GB-ENG",GB,London,LTN,"London Luton Airport","2,556.21","$567.29",false,"Logstash Airways",XLMO,Olenegorsk,RU,"POINT (33.46390152 68.15180206)","RU-MUR",Sunny
"Jun 18, 2023 @ 00:15:04.000",Cloudy,"CH-ZH",CH,Zurich,ZRH,"Zurich Airport",0,"$221.46",false,"ES-Air",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Rain
"Jun 18, 2023 @ 00:13:25.000",Clear,"IE-D",IE,Dublin,DUB,"Dublin Airport","2,251.599","$1,065.22",false,"Logstash Airways",PA03,Palermo,IT,"POINT (13.091 38.175999)","IT-82",Rain
"Jun 18, 2023 @ 00:01:54.000","Thunder & Lightning","US-VA",US,Richmond,RIC,"Richmond International Airport","12,150.084","$1,159.65",false,"Kibana Airlines",PVG,Shanghai,CN,"POINT (121.8050003 31.14340019)","SE-BD",Sunny
"Jun 17, 2023 @ 23:52:50.000",Clear,"SE-BD",ZA,"Cape Town",CPT,"Cape Town International Airport","8,865.061","$740.83",false,"Kibana Airlines",BG01,Bergamo,IT,"POINT (9.70417 45.673901)","IT-25",Sunny
"Jun 17, 2023 @ 23:40:16.000",Clear,"RU-AMU",RU,Belogorsk,XHBU,"Ukrainka Air Base","7,240.283","$855.54",false,"Kibana Airlines",VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9",Clear
"Jun 17, 2023 @ 23:38:24.000",Hail,"US-WA",US,Seattle,SEA,"Seattle Tacoma International Airport","8,463.063","$737",true,"Logstash Airways",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH","Thunder & Lightning"
"Jun 17, 2023 @ 23:37:28.000","Damaging Wind","DE-BE",DE,Berlin,TXL,"Berlin-Tegel Airport","1,608.271","$657.91",true,JetBeats,SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS",Clear
"Jun 17, 2023 @ 23:27:12.000",Rain,"US-TN",US,Memphis,MEM,"Memphis International Airport","10,592.56","$693.26",true,"ES-Air",NRT,Tokyo,JP,"POINT (140.3860016 35.76470184)","SE-BD","Heavy Fog"
"Jun 17, 2023 @ 23:16:54.000",Cloudy,"IT-62",IT,Rome,RM11,"Leonardo da Vinci___Fiumicino Airport","1,471.982","$1,048.42",true,"ES-Air",LTN,London,GB,"POINT (-0.368333012 51.87469864)","GB-ENG","Damaging Wind"
"Jun 17, 2023 @ 23:16:06.000",Cloudy,"GB-ENG",GB,London,LTN,"London Luton Airport",0,"$494.45",false,"ES-Air",LTN,London,GB,"POINT (-0.368333012 51.87469864)","GB-ENG","Heavy Fog"
"Jun 17, 2023 @ 23:11:34.000",Cloudy,"IT-34",IT,Verona,VR10,"Verona Villafranca Airport","291.902","$1,055.78",false,JetBeats,ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH","Thunder & Lightning"
"Jun 17, 2023 @ 23:10:15.000",Sunny,"IT-34",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport","344.758","$1,095.56",false,"ES-Air",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Rain
"Jun 17, 2023 @ 22:53:45.000",Hail,"US-NJ",US,Newark,EWR,"Newark Liberty International Airport","1,549.7","$450.4",false,"Kibana Airlines",RST,Rochester,US,"POINT (-92.5 43.90829849)","US-MN","Thunder & Lightning"
"Jun 17, 2023 @ 22:50:29.000","Thunder & Lightning","SE-BD",JP,Tokoname,NGO,"Chubu Centrair International Airport","10,594.004","$642.79",false,"Kibana Airlines",YUL,Montreal,CA,"POINT (-73.74079895 45.47060013)","CA-QC","Damaging Wind"
"Jun 17, 2023 @ 22:45:41.000",Sunny,"US-CA",US,"San Diego",SAN,"San Diego International Airport","12,085.599","$791.11",false,"Logstash Airways",SYD,Sydney,AU,"POINT (151.177002 -33.94609833)","SE-BD",Clear
"Jun 17, 2023 @ 22:45:41.000",Rain,"SE-BD",KR,Seoul,ICN,"Incheon International Airport","8,928.429","$977.47",false,"ES-Air",NA01,Naples,IT,"POINT (14.2908 40.886002)","IT-72",Clear
"Jun 17, 2023 @ 22:28:37.000",Rain,"SE-BD",CN,Shanghai,PVG,"Shanghai Pudong International Airport","9,260.234","$539.15",false,"Kibana Airlines",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21",Cloudy
"Jun 17, 2023 @ 22:28:19.000",Clear,"SE-BD",PE,Lima,LIM,"Jorge Chavez International Airport","6,192.066","$1,147.44",false,"ES-Air",MBS,Saginaw,US,"POINT (-84.07959747 43.53290176)","US-MI",Cloudy
"Jun 17, 2023 @ 22:14:35.000",Sunny,"SE-BD",JP,Osaka,ITM,"Itami Airport","10,322.829","$872.3",false,"Kibana Airlines",MCI,"Kansas City",US,"POINT (-94.713898 39.2976)","US-MO",Clear
"Jun 17, 2023 @ 22:13:34.000",Cloudy,"IT-82",IT,Catania,CT03,"Catania-Fontanarossa Airport","7,377.028","$691.17",false,"ES-Air",SYR,Syracuse,US,"POINT (-76.10630035 43.11119843)","US-NY",Clear
"Jun 17, 2023 @ 22:09:29.000",Hail,"GB-ENG",GB,London,LGW,"London Gatwick Airport","1,119.553","$1,059.54",false,JetBeats,VE05,Venice,IT,"POINT (12.3519 45.505299)","IT-34",Cloudy
"Jun 17, 2023 @ 22:07:13.000","Heavy Fog","DE-BE",DE,Berlin,TXL,"Berlin-Tegel Airport","852.673","$1,175.84",true,"ES-Air",CDG,Paris,FR,"POINT (2.549999952 49.01279831)","FR-J",Sunny
"Jun 17, 2023 @ 22:01:02.000","Damaging Wind","SE-BD",EC,Quito,UIO,"Mariscal Sucre International Airport","10,244.079","$1,188.66",false,"Kibana Airlines",NA01,Naples,IT,"POINT (14.2908 40.886002)","IT-72",Hail
"Jun 17, 2023 @ 22:00:31.000",Cloudy,"SE-AB",SE,Stockholm,ARN,"Stockholm-Arlanda Airport","1,287.59","$778.24",false,"ES-Air",VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9",Hail
"Jun 17, 2023 @ 21:59:23.000",Rain,"SE-BD",AE,"Abu Dhabi",AUH,"Abu Dhabi International Airport","3,018.871","$776.49",false,"Logstash Airways",IST,Istanbul,TR,"POINT (28.81459999 40.97689819)","TR-34","Damaging Wind"
"Jun 17, 2023 @ 21:58:36.000","Damaging Wind","SE-BD",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","11,083.92","$674.3",false,"Kibana Airlines",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21",Cloudy
"Jun 17, 2023 @ 21:39:30.000",Cloudy,"DK-84",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport","7,085.873","$1,132.04",false,"ES-Air",SDF,Louisville,US,"POINT (-85.736 38.1744)","US-KY",Sunny
"Jun 17, 2023 @ 21:37:27.000",Cloudy,"IT-25",IT,Milan,MI11,"Milano Linate Airport","7,290.356","$528.85",false,"Logstash Airways",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Clear
"Jun 17, 2023 @ 21:36:56.000","Thunder & Lightning","AT-9",AT,Vienna,VIE,"Vienna International Airport","604.978","$1,078.05",false,"Logstash Airways",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Hail
"Jun 17, 2023 @ 21:31:56.000",Rain,"US-WY",US,Casper,CPR,"Casper-Natrona County International Airport","5,531.349","$1,124.26",false,"Logstash Airways",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","EC-P","Heavy Fog"
"Jun 17, 2023 @ 21:27:36.000",Cloudy,"SE-BD",KR,Seoul,ICN,"Incheon International Airport","12,114.563","$877.51",false,JetBeats,AICM,"Mexico City",MX,"POINT (-99.072098 19.4363)","MX-DIF",Clear
"Jun 17, 2023 @ 21:07:30.000",Cloudy,"US-TN",US,Nashville,BNA,"Nashville International Airport","1,192.365","$253.32",false,"Kibana Airlines",SYR,Syracuse,US,"POINT (-76.10630035 43.11119843)","US-NY","Damaging Wind"
"Jun 17, 2023 @ 21:01:44.000",Cloudy,"US-NY",US,Buffalo,BUF,"Buffalo Niagara International Airport","6,655.834","$932.9",false,"ES-Air",MUC,Munich,DE,"POINT (11.7861 48.353802)","DE-BY",Sunny
"Jun 17, 2023 @ 20:48:14.000","Thunder & Lightning","SE-BD",CL,Santiago,SCL,"Comodoro Arturo Merino Benitez International Airport","13,470.853","$685.69",false,"Logstash Airways",HEL,Helsinki,FI,"POINT (24.9633007 60.31719971)","FI-ES","Heavy Fog"
"Jun 17, 2023 @ 20:47:31.000",Clear,"SE-BD",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport","2,604.51","$1,010.74",true,"ES-Air",DEL,"New Delhi",IN,"POINT (77.103104 28.5665)","SE-BD","Thunder & Lightning"
"Jun 17, 2023 @ 20:42:44.000",Rain,"US-TN",US,Memphis,MEM,"Memphis International Airport","10,592.56","$526.73",false,JetBeats,NRT,Tokyo,JP,"POINT (140.3860016 35.76470184)","SE-BD","Damaging Wind"
"Jun 17, 2023 @ 20:33:49.000",Sunny,"NO-02",NO,Oslo,OSL,"Oslo Gardermoen Airport","1,609.677","$1,196.74",false,"ES-Air",SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS",Rain
"Jun 17, 2023 @ 20:31:12.000","Damaging Wind","FI-ES",FI,Helsinki,HEL,"Helsinki Vantaa Airport","2,034.696","$702.7",false,"ES-Air",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21","Heavy Fog"
"Jun 17, 2023 @ 20:20:04.000",Sunny,"SE-BD",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport","10,070.389","$980.34",false,"Kibana Airlines",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","SE-BD",Sunny
"Jun 17, 2023 @ 20:15:43.000",Cloudy,"ES-CT",ES,Barcelona,BCN,"Barcelona International Airport","1,108.749","$806.16",false,"ES-Air",LGW,London,GB,"POINT (-0.190277994 51.14810181)","GB-ENG",Rain
"Jun 17, 2023 @ 20:04:11.000",Hail,"SE-BD",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport","14,819.018","$814.81",false,"Kibana Airlines",SAT,"San Antonio",US,"POINT (-98.46980286 29.53370094)","US-TX",Clear
"Jun 17, 2023 @ 20:00:00.000","Thunder & Lightning","US-MT",US,Billings,BIL,"Billings Logan International Airport","1,405.336","$306.72",true,"Logstash Airways",PHX,Phoenix,US,"POINT (-112.012001 33.43429947)","US-AZ",Sunny
"Jun 17, 2023 @ 19:59:39.000",Rain,"TR-34",TR,Istanbul,IST,"Ataturk International Airport","9,017.436","$782.82",false,JetBeats,NRT,Tokyo,JP,"POINT (140.3860016 35.76470184)","SE-BD",Clear
